pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class,Category,Filename
54,20,11.64814815,0,273.962963,2582,47.81481481,14794,273.962963,0,1216,5225,60,1203,1333,126,903,154,540,472,107,159,107,0.040777439,0.060594512,0.040777439,12,61,72,1.714285714,5,0,5,5,9,7,11,0.084745763,0,0.084745763,0.084745763,0.152542373,0.118644068,0.186440678,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
41,12,14.07317073,0,312.6829268,2148,52.3902439,12820,312.6829268,0,1127,4482,45,930,1266,103,778,143,438,439,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
44,13,12.84090909,0,296.5909091,2232,50.72727273,13050,296.5909091,0,1146,4679,49,921,1239,109,782,148,442,408,79,121,79,0.03584392,0.054900181,0.03584392,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
65,20,10.73846154,0,252.2923077,2995,46.796875,16399,252.2923077,0,1363,5965,70,1226,1518,145,925,158,621,510,117,179,117,0.038398425,0.058746308,0.038398425,12,61,72,1.714285714,1,0,1,1,5,3,8,0.015151515,0,0.015151515,0.015151515,0.075757576,0.045454545,0.121212121,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
41,12,14.04878049,0,311.902439,2148,52.3902439,12788,311.902439,0,1122,4475,45,930,1267,103,778,143,437,439,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
44,13,12.86363636,0,296.5681818,2232,50.72727273,13049,296.5681818,0,1146,4675,49,921,1238,109,782,148,442,408,79,121,79,0.03584392,0.054900181,0.03584392,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
54,19,11.90740741,0,274.3518519,2585,47.87037037,14815,274.3518519,0,1265,5255,59,1160,1373,125,891,152,541,470,108,160,108,0.04109589,0.060882801,0.04109589,11,60,66,1.833333333,5,0,5,5,9,7,11,0.084745763,0,0.084745763,0.084745763,0.152542373,0.118644068,0.186440678,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
41,12,14.07317073,0,312.0487805,2148,52.3902439,12794,312.0487805,0,1124,4475,45,930,1269,103,778,143,437,439,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
44,13,12.90909091,0,296.5,2232,50.72727273,13046,296.5,0,1146,4680,49,921,1245,109,782,148,441,408,79,121,79,0.03584392,0.054900181,0.03584392,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
64,19,11.234375,0,256.015625,2997,47.57142857,16385,256.015625,0,1424,5881,68,1176,1573,144,920,154,636,509,119,180,119,0.039003605,0.05899705,0.039003605,11,60,66,1.833333333,0,0,0,0,4,2,8,0,0,0,0,0.0625,0.03125,0.125,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
42,13,13.88095238,0,310.4761905,2205,52.5,13040,310.4761905,0,1128,4554,46,969,1282,105,812,146,435,442,89,128,89,0.040198735,0.057813911,0.040198735,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
44,13,12.93181818,0,296.4318182,2232,50.72727273,13043,296.4318182,0,1146,4678,49,921,1244,109,782,148,441,408,79,121,79,0.03584392,0.054900181,0.03584392,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
63,19,11.3968254,0,260.7777778,2973,47.19047619,16429,260.7777778,0,1456,5860,68,1178,1574,143,918,153,642,506,117,178,117,0.038677686,0.058842975,0.038677686,11,60,66,1.833333333,0,0,0,0,4,2,6,0,0,0,0,0.063492063,0.031746032,0.095238095,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
42,13,13.69047619,0,307.9047619,2205,52.5,12932,307.9047619,0,1104,4537,46,969,1263,105,812,146,415,414,89,128,89,0.040198735,0.057813911,0.040198735,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
43,13,13.25581395,0,302.2325581,2234,51.95348837,12996,302.2325581,0,1151,4599,47,916,1253,107,806,145,422,408,81,122,81,0.036684783,0.055253623,0.036684783,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.093023256,0.046511628,0.139534884,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
63,19,11.47619048,0,261.031746,2998,47.58730159,16445,261.031746,0,1460,5875,68,1178,1576,144,920,155,654,508,118,179,118,0.038675844,0.058669289,0.038675844,11,60,66,1.833333333,0,0,0,0,4,2,6,0,0,0,0,0.063492063,0.031746032,0.095238095,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
42,13,13.66666667,0,307.452381,2205,52.5,12913,307.452381,0,1102,4534,46,969,1263,105,812,146,415,414,89,128,89,0.040198735,0.057813911,0.040198735,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
43,13,13.13953488,0,301.9069767,2234,51.95348837,12982,301.9069767,0,1151,4596,47,916,1244,107,806,145,422,406,81,122,81,0.036684783,0.055253623,0.036684783,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.093023256,0.046511628,0.139534884,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
64,19,11.390625,0,262.09375,3052,47.6875,16774,262.09375,0,1488,6028,69,1180,1592,146,926,159,668,519,119,181,119,0.038312943,0.058274308,0.038312943,11,60,66,1.833333333,0,0,0,0,4,2,6,0,0,0,0,0.0625,0.03125,0.09375,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
32,11,12.21875,0,276.78125,1466,45.8125,8859,295.3,0,689,3066,33,746,747,81,655,119,229,297,53,79,53,0.037642045,0.056107955,0.037642045,2,3,12,2,6,0,8,6,12,8,14,0.157894737,0,0.210526316,0.157894737,0.315789474,0.210526316,0.368421053,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
41,12,13.75609756,0,308.3170732,2148,52.3902439,12641,308.3170732,0,1090,4436,45,930,1238,103,778,143,414,410,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
43,13,13.13953488,0,301.2790698,2234,51.95348837,12955,301.2790698,0,1151,4595,47,916,1242,107,806,145,422,406,81,122,81,0.036684783,0.055253623,0.036684783,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.093023256,0.046511628,0.139534884,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
41,13,13.24390244,0,297.6585366,2073,50.56097561,12204,297.6585366,0,1077,4366,45,864,1159,102,776,141,404,362,72,109,72,0.035502959,0.053747535,0.035502959,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
64,19,11.296875,0,262.203125,3054,47.71875,16781,262.203125,0,1483,6021,69,1179,1584,146,926,159,667,520,120,182,120,0.03859762,0.058539723,0.03859762,11,60,66,1.833333333,0,0,0,0,4,2,6,0,0,0,0,0.0625,0.03125,0.09375,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
32,11,12.21875,0,276.6875,1466,45.8125,8856,295.2,0,689,3065,33,746,745,81,655,119,229,297,53,79,53,0.037642045,0.056107955,0.037642045,2,3,12,2,6,0,8,6,12,8,14,0.157894737,0,0.210526316,0.157894737,0.315789474,0.210526316,0.368421053,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
41,12,13.82926829,0,308.8292683,2148,52.3902439,12662,308.8292683,0,1092,4442,45,930,1247,103,778,143,414,410,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.28571429,0,302.2857143,2177,51.83333333,12696,302.2857143,0,1141,4503,46,877,1225,105,772,142,412,402,79,119,79,0.036761284,0.055374593,0.036761284,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
41,13,13.12195122,0,296.9512195,2073,50.56097561,12175,296.9512195,0,1071,4363,45,864,1151,102,776,141,399,355,72,109,72,0.035502959,0.053747535,0.035502959,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
64,19,11.046875,0,259.0625,3011,47.046875,16581,263.1904762,0,1467,6013,68,1176,1542,144,920,158,661,516,119,180,119,0.03883812,0.058746736,0.03883812,11,60,66,1.833333333,1,0,2,1,6,3,8,0.015384615,0,0.030769231,0.015384615,0.092307692,0.046153846,0.123076923,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
41,12,13.65853659,0,308.0731707,2148,52.3902439,12631,308.0731707,0,1093,4437,45,930,1236,103,778,143,414,410,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.23809524,0,302.4047619,2177,51.83333333,12701,302.4047619,0,1141,4503,46,877,1222,105,772,142,412,402,79,119,79,0.036761284,0.055374593,0.036761284,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
47,19,11.36170213,0,246.106383,2086,44.38297872,11567,246.106383,0,846,3903,50,1051,1020,117,776,148,334,397,78,124,78,0.036585366,0.058161351,0.036585366,11,76,66,1.833333333,0,0,0,0,4,2,6,0,0,0,0,0.085106383,0.042553191,0.127659574,138,392,222,26,24,118,0,122,87,0,8,Benign,Benign,Benign
40,13,14.95,0,294.875,1981,49.525,11795,294.875,0,1035,4113,44,821,1238,100,711,141,373,344,52,91,52,0.026130653,0.045728643,0.026130653,4,5,24,1.333333333,0,0,0,0,4,2,5,0,0,0,0,0.1,0.05,0.125,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
40,14,13.15,0,262,1812,45.3,10481,268.7435897,0,893,3660,44,737,1065,97,628,138,307,276,40,78,40,0.022087245,0.043070127,0.022087245,3,3,18,1,2,0,3,2,7,4,8,0.047619048,0,0.071428571,0.047619048,0.166666667,0.095238095,0.19047619,138,395,222,26,27,118,0,120,88,0,8,Benign,Benign,Benign
64,19,10.921875,0,258.078125,3011,47.046875,16518,262.1904762,0,1464,5977,68,1176,1523,144,918,157,659,516,119,180,119,0.03883812,0.058746736,0.03883812,11,60,66,1.833333333,1,0,2,1,6,3,8,0.015384615,0,0.030769231,0.015384615,0.092307692,0.046153846,0.123076923,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
41,12,13.48780488,0,307.7804878,2149,52.41463415,12619,307.7804878,0,1091,4432,45,930,1222,103,778,143,416,410,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.11904762,0,301.7380952,2177,51.83333333,12673,301.7380952,0,1141,4496,46,877,1211,105,772,142,412,402,79,119,79,0.036761284,0.055374593,0.036761284,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
66,19,10.66666667,0,255.7878788,3074,46.57575758,16883,259.7384615,0,1546,6120,70,1175,1547,147,924,160,700,522,120,183,120,0.038363171,0.058503836,0.038363171,11,60,66,1.833333333,0,0,1,0,5,2,7,0,0,0.015151515,0,0.075757576,0.03030303,0.106060606,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
41,12,13.48780488,0,307.8536585,2149,52.41463415,12622,307.8536585,0,1089,4432,45,930,1225,103,778,143,416,410,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.0952381,0,301.6666667,2177,51.83333333,12670,301.6666667,0,1140,4496,46,877,1211,105,772,142,412,402,79,119,79,0.036761284,0.055374593,0.036761284,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
68,21,9.867647059,0,242.5735294,3050,44.85294118,16498,253.8153846,0,1424,5969,70,1216,1459,148,918,163,626,518,119,182,119,0.038374718,0.058690745,0.038374718,11,60,66,1.833333333,0,0,3,0,6,2,9,0,0,0.044117647,0,0.088235294,0.029411765,0.132352941,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
41,12,13.46341463,0,307.5609756,2149,52.41463415,12610,307.5609756,0,1088,4430,45,930,1224,103,778,143,416,410,88,126,88,0.040797404,0.058414465,0.040797404,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.0952381,0,301.4761905,2177,51.83333333,12662,301.4761905,0,1140,4495,46,877,1210,105,772,142,412,402,79,119,79,0.036761284,0.055374593,0.036761284,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
66,21,10.59090909,0,253.2121212,3087,46.77272727,16712,253.2121212,0,1426,6022,72,1222,1508,150,924,170,639,522,119,183,119,0.037886024,0.0582617,0.037886024,12,61,72,1.714285714,3,0,3,3,7,5,9,0.043478261,0,0.043478261,0.043478261,0.101449275,0.072463768,0.130434783,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
41,12,13.56097561,0,307.6829268,2149,52.41463415,12615,307.6829268,0,1091,4433,45,930,1230,103,774,143,416,410,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.14285714,0,302.3571429,2179,51.88095238,12699,302.3571429,0,1140,4516,46,877,1216,105,772,142,416,402,79,119,79,0.036727104,0.055323106,0.036727104,5,6,30,1.25,2,0,2,2,6,4,8,0.045454545,0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
70,23,10.17142857,0,246.6857143,3243,46.32857143,17269,250.2753623,0,1449,6158,75,1262,1546,156,984,181,645,536,121,187,121,0.037230769,0.057538462,0.037230769,13,62,78,1.625,1,0,2,1,6,3,8,0.014084507,0,0.028169014,0.014084507,0.084507042,0.042253521,0.112676056,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
41,12,13.58536585,0,308.3170732,2149,52.41463415,12641,308.3170732,0,1093,4437,45,930,1232,103,774,143,418,412,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
43,12,13.04651163,0,297.7674419,2207,51.3255814,12804,297.7674419,0,1146,4540,47,886,1230,107,772,143,422,404,80,121,80,0.036697248,0.055504587,0.036697248,5,6,30,1.25,1,0,1,1,5,3,7,0.022727273,0,0.022727273,0.022727273,0.113636364,0.068181818,0.159090909,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
68,22,10.41176471,0,247.3823529,3117,45.83823529,16824,254.9090909,0,1423,6028,72,1242,1532,150,967,178,631,528,120,183,120,0.03837544,0.058522546,0.03837544,13,62,78,1.625,1,0,3,1,7,3,9,0.014492754,0,0.043478261,0.014492754,0.101449275,0.043478261,0.130434783,138,392,222,26,24,118,0,127,87,0,8,Benign,Benign,Benign
41,12,13.6097561,0,307.7804878,2149,52.41463415,12619,307.7804878,0,1090,4426,45,930,1228,103,774,143,416,410,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.33333333,0,302.8809524,2179,51.88095238,12721,302.8809524,0,1140,4517,46,877,1226,105,772,142,417,402,78,118,78,0.03627907,0.054883721,0.03627907,5,6,30,1.25,2,0,2,2,6,4,8,0.045454545,0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
70,22,10.24285714,0,238.0142857,2995,42.78571429,16668,264.5714286,0,1430,5950,69,1236,1559,144,969,180,625,516,117,177,117,0.039039039,0.059059059,0.039039039,13,62,78,1.625,1,0,8,1,12,3,14,0.014084507,0,0.112676056,0.014084507,0.169014085,0.042253521,0.197183099,138,392,222,26,24,118,0,127,87,0,8,Benign,Benign,Benign
41,12,13.58536585,0,307.902439,2149,52.41463415,12624,307.902439,0,1090,4430,45,930,1230,103,773,143,416,412,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.33333333,0,302.8571429,2179,51.88095238,12720,302.8571429,0,1140,4515,46,877,1225,105,772,142,417,402,78,118,78,0.03627907,0.054883721,0.03627907,5,6,30,1.25,2,0,2,2,6,4,8,0.045454545,0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
71,22,10.08450704,0,234.6901408,3008,42.36619718,16671,264.6190476,0,1416,5937,69,1245,1565,144,983,183,622,519,122,182,122,0.04047777,0.060384871,0.04047777,13,62,78,1.625,1,0,9,1,13,3,15,0.013888889,0,0.125,0.013888889,0.180555556,0.041666667,0.208333333,138,393,222,26,25,118,0,128,87,0,8,Benign,Benign,Benign
41,12,13.6097561,0,307.9268293,2149,52.41463415,12625,307.9268293,0,1092,4426,45,930,1228,103,773,143,416,410,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.4047619,0,303.1428571,2179,51.88095238,12732,303.1428571,0,1140,4519,46,877,1234,105,772,142,417,402,78,118,78,0.03627907,0.054883721,0.03627907,5,6,30,1.25,2,0,2,2,6,4,8,0.045454545,0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
71,22,9.718309859,0,234.4366197,3006,42.33802817,16653,264.3333333,0,1421,5913,69,1275,1512,143,1011,182,618,517,127,187,127,0.042094796,0.061982101,0.042094796,14,63,84,1.555555556,1,0,9,1,13,3,16,0.013888889,0,0.125,0.013888889,0.180555556,0.041666667,0.222222222,138,393,222,26,25,118,0,128,87,0,8,Benign,Benign,Benign
41,12,13.6097561,0,308,2149,52.41463415,12628,308,0,1092,4427,45,930,1231,103,771,143,416,410,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.30952381,0,302.5,2179,51.88095238,12705,302.5,0,1139,4511,46,877,1223,105,770,142,417,402,78,118,78,0.03627907,0.054883721,0.03627907,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
70,21,9.628571429,0,231.9857143,2951,42.15714286,16248,266.3606557,0,1415,5722,65,1230,1468,139,1001,174,589,512,129,187,129,0.043551654,0.063133018,0.043551654,13,62,78,1.625,1,0,10,1,14,3,18,0.014084507,0,0.14084507,0.014084507,0.197183099,0.042253521,0.253521127,138,393,222,26,25,118,0,128,87,0,8,Benign,Benign,Benign
41,12,13.53658537,0,307.5365854,2149,52.41463415,12609,307.5365854,0,1092,4426,45,930,1223,103,771,143,416,412,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.14285714,0,301.8333333,2179,51.88095238,12677,301.8333333,0,1139,4506,46,877,1210,105,770,142,417,402,78,118,78,0.03627907,0.054883721,0.03627907,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
48,19,11.08333333,0,242.2708333,2115,44.0625,11629,242.2708333,0,849,3921,52,1054,1007,119,778,151,347,400,78,125,78,0.036178108,0.057977737,0.036178108,12,77,72,1.714285714,0,0,0,0,4,2,6,0,0,0,0,0.083333333,0.041666667,0.125,138,392,222,26,24,118,0,122,87,0,8,Benign,Benign,Benign
40,13,14.475,0,293.575,1988,49.7,11743,293.575,0,1034,4097,44,825,1201,100,714,141,373,344,53,91,53,0.026566416,0.045614035,0.026566416,4,5,24,1.333333333,0,0,0,0,4,2,5,0,0,0,0,0.1,0.05,0.125,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,15,13.11904762,0,266.0952381,1927,45.88095238,11177,272.6097561,0,939,3859,46,752,1135,101,721,144,328,291,43,83,43,0.022326064,0.043094496,0.022326064,3,3,18,1,0,0,1,0,5,2,6,0,0,0.023809524,0,0.119047619,0.047619048,0.142857143,138,395,222,26,27,118,0,120,88,0,8,Benign,Benign,Benign
70,21,9.142857143,0,218.5285714,2772,40.17391304,15309,263.9482759,0,1318,5364,62,1177,1365,132,923,164,548,495,124,178,124,0.044684685,0.064144144,0.044684685,12,61,72,1.714285714,2,0,14,2,18,4,23,0.027777778,0,0.194444444,0.027777778,0.25,0.055555556,0.319444444,138,392,222,26,24,118,0,127,87,0,8,Benign,Benign,Benign
41,12,13.53658537,0,307.3170732,2149,52.41463415,12600,307.3170732,0,1093,4422,45,930,1219,103,771,143,416,410,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.02380952,0,301.4285714,2179,51.88095238,12660,301.4285714,0,1139,4504,46,877,1203,105,770,142,417,402,78,118,78,0.03627907,0.054883721,0.03627907,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
68,21,9.058823529,0,213.1911765,2613,38.42647059,14511,268.7222222,0,1242,4989,59,1170,1298,125,907,160,510,481,107,158,107,0.041201386,0.06083943,0.041201386,12,61,72,1.714285714,4,0,18,4,22,6,24,0.055555556,0,0.25,0.055555556,0.305555556,0.083333333,0.333333333,138,392,222,26,24,118,0,127,87,0,8,Benign,Benign,Benign
41,12,13.41463415,0,306.7317073,2149,52.41463415,12576,306.7317073,0,1091,4415,45,930,1212,103,771,143,416,410,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.04761905,0,301.047619,2173,51.73809524,12644,301.047619,0,1139,4494,46,877,1201,105,770,142,417,396,78,118,78,0.036380597,0.055037313,0.036380597,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
55,21,11,0,259.6545455,2557,46.49090909,14283,269.490566,0,1210,4858,58,1168,1267,123,901,159,520,477,106,156,106,0.04153605,0.061128527,0.04153605,12,61,72,1.714285714,11,0,13,11,17,13,19,0.166666667,0,0.196969697,0.166666667,0.257575758,0.196969697,0.287878788,138,392,222,26,24,118,0,127,87,0,8,Benign,Benign,Benign
41,12,13.3902439,0,306.3658537,2149,52.41463415,12561,306.3658537,0,1089,4408,45,930,1209,103,771,143,416,410,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,13.04761905,0,301.0714286,2173,51.73809524,12645,301.0714286,0,1139,4493,46,877,1201,105,770,142,417,396,78,118,78,0.036380597,0.055037313,0.036380597,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
